PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
52134,980,15258,0,13,3979,139962595169736,139962595219433,550,
51122,759,15258,0,13,3931,139962595169736,139962595219433,550,
51008,759,15258,0,13,3931,139962595169736,139962595219433,550,
50968,759,15258,0,13,3931,139962595169736,139962595219433,550,
50958,759,15258,0,13,3931,139962595169736,139962595219433,550,
51012,759,15258,0,13,3931,139962595169736,139962595219433,550,
50990,759,15258,0,13,3931,139962595169736,139962595219433,550,
51013,759,15258,0,13,3931,139962595169736,139962595219433,550,
51078,759,15258,0,13,3931,139962595169736,139962595219433,550,
51016,759,15258,0,13,3931,139962595169736,139962595219433,550,
50864,759,15258,0,13,3931,139962595169736,139962595219433,550,
50909,759,15258,0,13,3931,139962595169736,139962595219433,550,
50933,759,15258,0,13,3931,139962595169736,139962595219433,550,
51230,759,15258,0,13,3931,139962595169736,139962595219433,550,
51097,759,15258,0,13,3931,139962595169736,139962595219433,550,
50920,759,15258,0,13,3931,139962595169736,139962595219433,550,
50999,759,15258,0,13,3931,139962595169736,139962595219433,550,
50947,759,15258,0,13,3931,139962595169736,139962595219433,550,
50983,759,15258,0,13,3931,139962595169736,139962595219433,550,
50979,759,15258,0,13,3931,139962595169736,139962595219433,550,
50937,759,15258,0,13,3931,139962595169736,139962595219433,550,
50927,759,15258,0,13,3931,139962595169736,139962595219433,550,
50938,759,15258,0,13,3931,139962595169736,139962595219433,550,
50953,759,15258,0,13,3931,139962595169736,139962595219433,550,
51093,759,15258,0,13,3931,139962595169736,139962595219433,550,
50927,759,15258,0,13,3931,139962595169736,139962595219433,550,
50982,759,15258,0,13,3931,139962595169736,139962595219433,550,
51180,759,15258,0,13,3931,139962595169736,139962595219433,550,
50986,759,15258,0,13,3931,139962595169736,139962595219433,550,
51062,759,15258,0,13,3931,139962595169736,139962595219433,550,
51120,759,19597,0,13,5217,139962595169736,139962595219433,550,
51021,759,15258,0,13,3931,139962595169736,139962595219433,550,
51167,759,15258,0,13,3931,139962595169736,139962595219433,550,
51101,759,15258,0,13,3931,139962595169736,139962595219433,550,
51351,759,15258,0,13,3931,139962595169736,139962595219433,550,
51272,759,15258,0,13,3931,139962595169736,139962595219433,550,
51144,759,15258,0,13,3931,139962595169736,139962595219433,550,
51239,759,15258,0,13,3931,139962595169736,139962595219433,550,
51293,759,15258,0,13,3931,139962595169736,139962595219433,550,
