PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
53196,1274,15258,0,13,4050,140274763990472,140274764040169,550,
51233,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51413,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51109,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50916,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50999,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50974,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50994,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51214,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51117,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50939,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50897,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51027,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50990,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50955,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50801,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50899,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50944,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50928,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50869,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51014,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50764,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50954,1057,15258,0,13,4003,140274763990472,140274764040169,550,
50956,1057,15258,0,13,4003,140274763990472,140274764040169,550,
51059,1057,15258,0,13,4003,140274763990472,140274764040169,550,
