PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
64158,20895,15258,0,13,7179,139962595169736,139962595219433,550,
60180,20895,15258,0,13,7179,139962595169736,139962595219433,550,
59917,20637,15258,0,13,7134,139962595169736,139962595219433,550,
59501,20895,15258,0,13,7179,139962595169736,139962595219433,550,
58877,20862,15258,0,13,7176,139962595169736,139962595219433,550,
58847,20895,15258,0,13,7179,139962595169736,139962595219433,550,
58993,20995,15258,0,13,7200,139962595169736,139962595219433,550,
58885,20974,15258,0,13,7199,139962595169736,139962595219433,550,
58438,20618,15258,0,13,7132,139962595169736,139962595219433,550,
58573,20895,15258,0,13,7179,139962595169736,139962595219433,550,
58463,20973,15258,0,13,7198,139962595169736,139962595219433,550,
58159,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57898,20973,15258,0,13,7198,139962595169736,139962595219433,550,
57737,20624,15258,0,13,7133,139962595169736,139962595219433,550,
57643,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57434,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57623,20541,15258,0,13,7117,139962595169736,139962595219433,550,
57252,20626,15258,0,13,7133,139962595169736,139962595219433,550,
57757,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57560,20618,15258,0,13,7132,139962595169736,139962595219433,550,
57313,20629,15258,0,13,7133,139962595169736,139962595219433,550,
57454,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57542,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57267,20626,15258,0,13,7133,139962595169736,139962595219433,550,
57306,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57233,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57184,20629,15258,0,13,7133,139962595169736,139962595219433,550,
57601,20984,15258,0,13,7199,139962595169736,139962595219433,550,
57542,20873,15258,0,13,7177,139962595169736,139962595219433,550,
58215,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57804,20986,15258,0,13,7199,139962595169736,139962595219433,550,
57832,20873,15258,0,13,7177,139962595169736,139962595219433,550,
57516,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57513,20624,15258,0,13,7133,139962595169736,139962595219433,550,
61965,20873,15258,0,13,7177,139962595169736,139962595219433,550,
57856,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57410,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57690,20873,15258,0,13,7177,139962595169736,139962595219433,550,
58380,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57694,20984,15258,0,13,7199,139962595169736,139962595219433,550,
57614,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57785,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57895,20873,15258,0,13,7177,139962595169736,139962595219433,550,
57819,20984,15258,0,13,7199,139962595169736,139962595219433,550,
57537,20618,15258,0,13,7132,139962595169736,139962595219433,550,
57924,20876,15258,0,13,7177,139962595169736,139962595219433,550,
57938,20626,15258,0,13,7133,139962595169736,139962595219433,550,
57884,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57938,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57926,20895,15258,0,13,7179,139962595169736,139962595219433,550,
58273,20895,15258,0,13,7179,139962595169736,139962595219433,550,
57880,20637,15258,0,13,7134,139962595169736,139962595219433,550,
57994,20973,15258,0,13,7198,139962595169736,139962595219433,550,
57709,20637,15258,0,13,7134,139962595169736,139962595219433,550,
58305,20884,15258,0,13,7178,139962595169736,139962595219433,550,
58053,20977,15258,0,13,7198,139962595169736,139962595219433,550,
57884,20624,15258,0,13,7133,139962595169736,139962595219433,550,
63226,20873,15258,0,13,7177,139962595169736,139962595219433,550,
59569,20626,15258,0,13,7133,139962595169736,139962595219433,550,
59378,20895,15258,0,13,7179,139962595169736,139962595219433,550,
58566,20624,15258,0,13,7133,139962595169736,139962595219433,550,
58517,20637,15258,0,13,7134,139962595169736,139962595219433,550,
58935,20884,15258,0,13,7178,139962595169736,139962595219433,550,
58313,20617,15258,0,13,7133,139962595169736,139962595219433,550,
57894,20624,15258,0,13,7133,139962595169736,139962595219433,550,
58073,20884,15258,0,13,7178,139962595169736,139962595219433,550,
57752,20637,15258,0,13,7134,139962595169736,139962595219433,550,
58014,20884,15258,0,13,7178,139962595169736,139962595219433,550,
58141,20884,15258,0,13,7178,139962595169736,139962595219433,550,
58400,20986,15258,0,13,7199,139962595169736,139962595219433,550,
