761.000000, 1862
568.000000, 1362
537.000000, 1284
536.000000, 1280
526.000000, 1254
550.000000, 1320
541.000000, 1284
542.000000, 1288
538.000000, 1286
544.000000, 1292
561.000000, 1338
565.000000, 1340
596.000000, 1428
549.000000, 1314
546.000000, 1288
541.000000, 1294
554.000000, 1332
562.000000, 1338
557.000000, 1336
536.000000, 1270
538.000000, 1284
545.000000, 1304
550.000000, 1308
535.000000, 1278
539.000000, 1288
540.000000, 1290
603.000000, 1444
554.000000, 1328
542.000000, 1300
559.000000, 1330
550.000000, 1316
552.000000, 1322
549.000000, 1312
550.000000, 1310
557.000000, 1328
563.000000, 1352
556.000000, 1330
549.000000, 1314
563.000000, 1352
563.000000, 1350
557.000000, 1322
589.000000, 1414
563.000000, 1342
592.000000, 1420
547.000000, 1310
646.000000, 1564
554.000000, 1324
533.000000, 1272
531.000000, 1260
564.000000, 1354
544.000000, 1294
533.000000, 1272
552.000000, 1322
541.000000, 1286
531.000000, 1268
551.000000, 1318
541.000000, 1296
573.000000, 1376
555.000000, 1330
540.000000, 1292
544.000000, 1302
545.000000, 1304
541.000000, 1294
540.000000, 1292
546.000000, 1300
536.000000, 1278
541.000000, 1282
543.000000, 1298
545.000000, 1302
538.000000, 1286
550.000000, 1310
539.000000, 1286
551.000000, 1318
578.000000, 1380
546.000000, 1300
550.000000, 1318
546.000000, 1306
545.000000, 1308
551.000000, 1320
540.000000, 1290
544.000000, 1300
545.000000, 1304
549.000000, 1312
531.000000, 1270
544.000000, 1298
555.000000, 1320
547.000000, 1292
558.000000, 1338
548.000000, 1310
543.000000, 1290
566.000000, 1352
531.000000, 1268
533.000000, 1272
549.000000, 1314
544.000000, 1304
542.000000, 1288
538.000000, 1278
554.000000, 1326
535.000000, 1280
551.000000, 1318
553.000000, 1324
536.000000, 1276
811.000000, 2002
553.000000, 1328
538.000000, 1278
543.000000, 1288
563.000000, 1340
546.000000, 1306
545.000000, 1300
549.000000, 1318
547.000000, 1306
538.000000, 1284
543.000000, 1284
549.000000, 1316
539.000000, 1288
553.000000, 1326
540.000000, 1290
532.000000, 1270
544.000000, 1292
548.000000, 1306
542.000000, 1292
565.000000, 1356
546.000000, 1306
548.000000, 1314
567.000000, 1358
535.000000, 1274
587.000000, 1414
542.000000, 1298
540.000000, 1276
575.000000, 1382
548.000000, 1312
546.000000, 1304
529.000000, 1262
541.000000, 1292
548.000000, 1314
536.000000, 1282
543.000000, 1300
603.000000, 1452
555.000000, 1332
566.000000, 1360
602.000000, 1442
545.000000, 1304
546.000000, 1304
556.000000, 1332
573.000000, 1374
548.000000, 1310
557.000000, 1336
549.000000, 1312
556.000000, 1324
556.000000, 1334
563.000000, 1344
559.000000, 1336
559.000000, 1336
635.000000, 1542
565.000000, 1352
589.000000, 1416
546.000000, 1304
550.000000, 1318
556.000000, 1320
544.000000, 1292
563.000000, 1344
561.000000, 1338
544.000000, 1290
561.000000, 1344
552.000000, 1324
552.000000, 1320
575.000000, 1384
560.000000, 1342
554.000000, 1326
549.000000, 1312
546.000000, 1300
558.000000, 1324
551.000000, 1318
549.000000, 1312
552.000000, 1318
549.000000, 1316
549.000000, 1304
564.000000, 1346
545.000000, 1304
551.000000, 1320
560.000000, 1336
545.000000, 1298
548.000000, 1312
556.000000, 1326
542.000000, 1290
557.000000, 1332
534.000000, 1272
554.000000, 1320
576.000000, 1384
551.000000, 1320
555.000000, 1330
554.000000, 1326
550.000000, 1316
560.000000, 1340
553.000000, 1324
541.000000, 1296
568.000000, 1362
562.000000, 1344
618.000000, 1492
543.000000, 1300
551.000000, 1322
589.000000, 1412
548.000000, 1312
552.000000, 1310
546.000000, 1306
548.000000, 1316
549.000000, 1310
546.000000, 1306
545.000000, 1304
556.000000, 1334
574.000000, 1382
540.000000, 1288
551.000000, 1316
556.000000, 1326
556.000000, 1328
558.000000, 1334
547.000000, 1310
548.000000, 1306
545.000000, 1302
566.000000, 1358
542.000000, 1288
583.000000, 1396
542.000000, 1288
601.000000, 1440
593.000000, 1414
556.000000, 1316
566.000000, 1344
562.000000, 1338
558.000000, 1330
535.000000, 1278
559.000000, 1340
557.000000, 1334
550.000000, 1316
550.000000, 1316
552.000000, 1314
537.000000, 1284
562.000000, 1342
552.000000, 1324
543.000000, 1298
552.000000, 1322
545.000000, 1304
551.000000, 1316
546.000000, 1306
559.000000, 1332
555.000000, 1328
542.000000, 1290
549.000000, 1312
547.000000, 1308
554.000000, 1320
545.000000, 1300
549.000000, 1318
550.000000, 1316
550.000000, 1316
549.000000, 1316
549.000000, 1312
547.000000, 1310
548.000000, 1312
562.000000, 1348
553.000000, 1324
541.000000, 1294
540.000000, 1292
557.000000, 1334
545.000000, 1304
557.000000, 1334
548.000000, 1310
541.000000, 1286
569.000000, 1360
542.000000, 1296
556.000000, 1330
551.000000, 1320
547.000000, 1306
556.000000, 1330
551.000000, 1322
596.000000, 1436
569.000000, 1364
546.000000, 1306
554.000000, 1314
548.000000, 1300
554.000000, 1328
544.000000, 1292
564.000000, 1346
545.000000, 1304
552.000000, 1320
659.000000, 1606
599.000000, 1446
575.000000, 1376
559.000000, 1338
560.000000, 1342
557.000000, 1324
564.000000, 1344
550.000000, 1316
552.000000, 1320
539.000000, 1286
578.000000, 1380
550.000000, 1318
556.000000, 1330
549.000000, 1312
556.000000, 1330
603.000000, 1442
574.000000, 1364
556.000000, 1324
593.000000, 1416
559.000000, 1338
546.000000, 1306
557.000000, 1334
566.000000, 1358
541.000000, 1294
585.000000, 1400
544.000000, 1296
593.000000, 1422
551.000000, 1312
546.000000, 1306
546.000000, 1308
557.000000, 1334
552.000000, 1314
576.000000, 1386
551.000000, 1320
538.000000, 1284
564.000000, 1352
537.000000, 1276
559.000000, 1330
576.000000, 1386
554.000000, 1320
547.000000, 1294
558.000000, 1330
552.000000, 1322
555.000000, 1330
554.000000, 1328
554.000000, 1328
555.000000, 1324
557.000000, 1326
604.000000, 1446
554.000000, 1328
550.000000, 1318
611.000000, 1472
558.000000, 1340
547.000000, 1308
549.000000, 1306
569.000000, 1368
548.000000, 1312
563.000000, 1352
559.000000, 1330
546.000000, 1306
545.000000, 1292
555.000000, 1326
546.000000, 1290
551.000000, 1316
745.000000, 1822
553.000000, 1324
554.000000, 1326
550.000000, 1308
542.000000, 1292
552.000000, 1324
549.000000, 1310
583.000000, 1402
559.000000, 1342
553.000000, 1324
555.000000, 1330
545.000000, 1304
559.000000, 1338
572.000000, 1374
555.000000, 1324
564.000000, 1334
559.000000, 1342
547.000000, 1304
551.000000, 1318
560.000000, 1346
596.000000, 1436
581.000000, 1388
554.000000, 1328
596.000000, 1436
541.000000, 1294
549.000000, 1312
551.000000, 1308
546.000000, 1310
556.000000, 1324
548.000000, 1310
542.000000, 1300
545.000000, 1304
550.000000, 1308
546.000000, 1304
559.000000, 1336
554.000000, 1324
554.000000, 1328
554.000000, 1320
554.000000, 1322
556.000000, 1336
551.000000, 1322
558.000000, 1336
551.000000, 1320
559.000000, 1342
549.000000, 1316
549.000000, 1314
554.000000, 1318
557.000000, 1334
602.000000, 1444
589.000000, 1412
560.000000, 1332
561.000000, 1342
556.000000, 1332
560.000000, 1342
539.000000, 1286
558.000000, 1336
599.000000, 1442
565.000000, 1348
551.000000, 1312
559.000000, 1340
573.000000, 1372
545.000000, 1304
675.000000, 1638
555.000000, 1328
538.000000, 1276
560.000000, 1342
551.000000, 1318
621.000000, 1502
580.000000, 1392
554.000000, 1316
552.000000, 1318
591.000000, 1414
548.000000, 1310
553.000000, 1324
564.000000, 1350
538.000000, 1282
549.000000, 1312
566.000000, 1352
541.000000, 1290
559.000000, 1340
549.000000, 1314
538.000000, 1282
578.000000, 1388
553.000000, 1324
559.000000, 1338
