PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_ACCESS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_L3_ACCESS,PERF_COUNT_HW_CACHE_L3_MISS,
103101,99231,15249,0,13,15881,139962595169736,139962595219433,550,
101274,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101492,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101454,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101356,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101341,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103223,102073,15258,0,13,16196,139962595169736,139962595219433,550,
102763,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101416,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101354,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102820,102073,15258,0,13,16196,139962595169736,139962595219433,550,
110160,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102762,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101296,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101296,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101171,99231,15258,0,13,15884,139962595169736,139962595219433,550,
100410,97037,15258,0,13,15576,139962595169736,139962595219433,550,
101267,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101412,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101264,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101272,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101369,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101167,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101350,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101338,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101429,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101165,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102724,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101403,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101443,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102888,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101353,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101457,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101386,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101647,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101520,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101489,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101644,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101715,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103055,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101719,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101660,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101709,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103147,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101694,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101735,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101850,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101987,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101697,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101860,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102083,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101746,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103395,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101944,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101846,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103046,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101764,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101844,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101923,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101864,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102072,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102036,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101910,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101909,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101966,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101896,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101846,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101938,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101909,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103254,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101899,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101997,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101868,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101879,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101832,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101900,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101977,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101920,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101927,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101897,99231,15258,0,13,15884,139962595169736,139962595219433,550,
102937,99231,15258,0,13,15884,139962595169736,139962595219433,550,
103478,102073,15258,0,13,16196,139962595169736,139962595219433,550,
101902,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101829,99231,15258,0,13,15884,139962595169736,139962595219433,550,
101980,99231,15258,0,13,15884,139962595169736,139962595219433,550,
